Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating
RDN,Radian Group Inc.,34.82,USD,0.4616272360069351,1762345,1.6899311137879631,5237584442.000001,USD,9.053797550638343,3.8459,USD,-6.188408625231726,2.75704,Finance,Neutral
SF/PB,"Stifel Financial Corporation Depositary Shares, Each Representing 1/1,000th Interest in a Share of 6.25% Non-Cumulative Preferred Stock, Series B",25.17,USD,-0.35629453681710155,4875,0.48633765300930776,9601345135,USD,5.34122740005093,4.7124,USD,-6.125620032271561,1.6656,Finance,
SFB,Stifel Financial Corporation 5.20% Senior Notes due 2047,23.97,USD,0.16757278551100888,6120,0.4096412961264801,9601345135,USD,5.086580086580087,4.7124,USD,-6.125620032271561,1.6656,Finance,
SF/PC,"Stifel Financial Corporation Depositary Shares, Each Representing 1/1,000th Interest in a Share of 6.125% Non Cumulative Preferred Stock, Series C",26.2,USD,1.7080745341614818,53284,2.2281788263631306,9601345135,USD,5.559799677446737,4.7124,USD,-6.125620032271561,1.6656,Finance,
SF,Stifel Financial Corporation,93.66,USD,0.8072328059412335,367198,0.77699835352475,9601345134.999998,USD,19.875222816399287,4.7124,USD,-6.125620032271561,1.6656,Finance,Buy
SF/PD,"Stifel Financial Corporation Depositary Shares, Each Representing 1/1,000th Interest in a Share of 4.50% Non-Cumulative Preferred Stock, Series D",20.85,USD,0.5788712011577473,47052,1.203828549352314,9601345135,USD,4.424497071555896,4.7124,USD,-6.125620032271561,1.6656,Finance,
IOT,Samsara Inc.,47.52,USD,-2.1013597033374456,2632616,0.5916554214014619,26438284959.000004,USD,,-0.4856,USD,-6.072520751419833,0,Technology services,Buy
KMT,Kennametal Inc.,26.4,USD,1.1106855610877027,869854,0.9759469480438684,2057345130,USD,19.312362838332113,1.367,USD,-6.035193841077818,3.0303,Producer manufacturing,Neutral
HKUOY,"Hakuhodo Dy Holdings, Inc.",17.2,USD,-0.058105752469503565,109,0.47473867595818814,3151942353.359712,USD,18.20298444279818,0.9449,USD,-6.017505470459529,2.12456,Commercial services,
TPZEF,TOPAZ ENERGY CORP.,18.67,USD,1.3022246337493326,6699,3.4394413924115623,2705282804.444664,USD,68.42753524018065,0.27284338,USD,-5.986644232012314,4.98024,Energy minerals,Strong buy
ASML,ASML Holding N.V. - New York Registry Shares,841.54,USD,-1.2786823706067394,1038367,0.8057335224818746,332529001390.5864,USD,45.450813917063634,18.5154,USD,-5.9482688556566945,0.666815,Electronic technology,Buy
DMLP,"Dorchester Minerals, L.P.",29.87,USD,2.015027322404371,37057,0.5048692628802494,1197446862,USD,11.305828917486753,2.642,USD,-5.847974056519723,11.1714,Miscellaneous,
SOMLY,"Secom Co., Ltd.",18.67,USD,-2.5574112734864216,13450,0.42166974950622316,17163023611.364727,USD,46.98037242073478,0.3974,USD,-5.829383886255926,1.31959,Commercial services,Neutral
SIEGY,Siemens AG,101.75,USD,-0.058933307140754614,172380,1.4648547042247777,159841446095.1976,USD,18.550592525068367,5.485,USD,-5.786770641886669,1.83169,Producer manufacturing,Buy
ATHM,Autohome Inc.,33.02,USD,3.0265210608424526,1131126,2.089976877933448,3870294144.9340606,USD,15.427022986357692,2.1404,USD,-5.738318580173518,5.08783,Technology services,Buy
ATLCP,"Atlanticus Holdings Corporation - 7.625% Series B Cumulative Perpetual Preferred Stock, no par value per share",22.8,USD,-0.8695652173913012,6571,1.2119144227222427,513409701.00000006,USD,5.413233932429545,4.2119,USD,-5.731871083258729,0,Finance,
ATLCL,Atlanticus Holdings Corporation - 6.125% Senior Notes due 2026,23.985,USD,0.5660377358490483,7201,1.1084941966072472,513409701.00000006,USD,5.694579643391344,4.2119,USD,-5.731871083258729,0,Finance,
ATLCZ,Atlanticus Holdings Corporation - 9.25% Senior Notes due 2029,25.25,USD,0.19841269841270123,29364,0.639113372757368,513409701.00000006,USD,5.994919157624825,4.2119,USD,-5.731871083258729,0,Finance,
ATLC,Atlanticus Holdings Corporation,34.82,USD,2.231356429829706,4420,0.26985774467305695,513409701.00000006,USD,8.267052873999857,4.2119,USD,-5.731871083258729,0,Finance,Buy
ANSS,"ANSYS, Inc.",325.15,USD,0.09543159709395466,370781,1.0093412404263515,28413766261,USD,57.53339821286383,5.6515,USD,-5.7297748123436145,0,Technology services,Neutral
SFTTF,Shift Inc.,92.37,USD,-12.028571428571425,5,,1628885245.515556,USD,46.02440192723692,2.0069788228,USD,-5.7262403350743,0,Technology services,Buy
CPK,Chesapeake Utilities Corporation,123.3,USD,0.9166803077426668,58389,0.4039374719819356,2768076461,USD,26.403700372606963,4.6698,USD,-5.681565712669909,1.95458,Utilities,Buy
PATK,"Patrick Industries, Inc.",142.08,USD,0.5876106194690354,103824,0.3795756535472797,3182813661.9999995,USD,20.405583960475674,6.9628,USD,-5.599392608259446,1.54842,Consumer durables,Buy
RYAAY,Ryanair Holdings plc,45.072,USD,-4.265080713678835,1883487.5,0.8875146103968774,21198503633.2025,USD,5.891379648388995,7.6505,USD,-5.578525146559693,0.822928,Transportation,Buy
LYTS,LSI Industries Inc.,15.93,USD,0.8227848101265759,71798,0.5122219709395112,474100877.00000006,USD,19.183526011560694,0.8304,USD,-5.571980896065492,1.25549,Producer manufacturing,Strong buy
UNMA,Unum Group 6.250% Junior Subordinated Notes due 2058,25.5,USD,-1.2943981667853666,14871,1.5192627933348999,10895558697,USD,3.746033611470208,6.8072,USD,-5.5500055500055545,2.58312,Finance,
UNM,Unum Group,58.65,USD,0.911906400550587,1113321,0.8101278257614043,10895558697,USD,8.615877306381478,6.8072,USD,-5.5500055500055545,2.58312,Finance,Buy
CHT,"Chunghwa Telecom Co., Ltd.",40.23,USD,-0.8869179600887077,93536,1.228929022832196,31029242134.99692,USD,27.200811359026364,1.479,USD,-5.549524235264064,2.82118,Communications,Neutral
SMP,"Standard Motor Products, Inc.",33.12,USD,-0.8976660682226338,163836,0.45671193941728777,719132493.9999999,USD,12.301292527113354,2.6924,USD,-5.509931915490982,3.50242,Consumer durables,Strong buy
NDSN,Nordson Corporation,261.66,USD,0.2682403433476569,162687,0.8884606121638721,14962119349,USD,31.872442019099594,8.2096,USD,-5.445498940385141,1.07773,Producer manufacturing,Neutral
CSV,"Carriage Services, Inc.",32.82,USD,-0.27347310847765516,54985,0.5012000178658186,499145811,USD,17.281870359644042,1.8991,USD,-5.423306772908367,1.37112,Consumer services,Strong buy
EDRVF,EDP Renovaveis SA,17.34,USD,-1.0838562464346906,1573,0.8032887345521397,18031100529.681126,USD,37.79748385419661,0.458760696,USD,-5.42032148556221,1.28119,Utilities,Buy
BLIDF,Boliden AB,33.23,USD,13.027210884353737,230,0.043979578178480604,9088776321.445305,USD,12.471792562150192,2.6644125,USD,-5.398864391907244,2.1796,Non-energy minerals,Neutral
MSBHF,Mitsubishi Corp.,20.4529,USD,-4.55949603359776,2572,0.22575463665967418,82633800587.93738,USD,14.044886257511065,1.4562524484,USD,-5.338854979633314,2.27125,Distribution services,Buy
LGIH,"LGI Homes, Inc.",117.74,USD,3.4622144112478015,150680,0.5233463602629096,2766922737,USD,14.302547345148866,8.2321,USD,-5.277995121277657,0,Consumer durables,Neutral
TSUSF,"Tsuruha Holdings, Inc.",60.71,USD,0.5636933759816583,200,0.2526847757422615,2953056642.606585,USD,17.477469662366985,3.4736149553,USD,-5.276097308793547,2.91421,Retail trade,Neutral
ACI,"Albertsons Companies, Inc.",18.49,USD,-0.0540540540540625,2841633,0.8466184738907963,10708181369.999998,USD,9.608688873876215,1.9243,USD,-5.244238723655715,2.596,Retail trade,Neutral
ESLT,Elbit Systems Ltd.,195.03,USD,-0.27611596870685284,65570,2.1210729258319962,8674637011.019106,USD,36.400437310445405,5.357902663,USD,-5.204944766713402,1.02409,Electronic technology,Buy
DYN,"Dyne Therapeutics, Inc.",33.83,USD,-2.281917966493354,517754,0.3428805825858671,3396559078,USD,,-3.5845,USD,-5.1728184965671,0,Health technology,Strong buy
ACLLF,Atco Ltd.,36.01,USD,0.4182933630786352,57085,1.9435242527722074,4077489398.5822105,USD,14.394646243713664,2.50162452,USD,-5.163723960539992,4.00332,Utilities,Buy
ACLTF,Atco Ltd.,35.77,USD,3.681159420289864,100,0.32268473701193934,3735117189.5743794,USD,14.298708584771948,2.50162452,USD,-5.163723960539992,3.69178,Utilities,Buy
KLPEF,Klepierre SA,33,USD,1.9777503090234876,350,0.4786652078774617,9311242848.322,USD,13.039137021927864,2.530842336,USD,-5.159411965213407,6.08108,Finance,Buy
SKUFF,Svenska Kullagerfabriken AB,19.25,USD,10,100,0.03830683777054204,8762204938.183928,USD,16.385744358145622,1.17480168,USD,-5.0964920424152265,3.6639,Producer manufacturing,Buy
SNEJF,Sony Group Corporation,19.85,USD,1.2651770227527859,2848,0.07403844904007383,123135801586.91214,USD,19.98155442212985,0.9934162068,USD,-5.0868997480467035,0.594198,Electronic technology,Strong buy
SEE,Sealed Air Corporation,36.67,USD,0.1638896476372638,1157600,0.5263170816718078,5341813688,USD,14.651004834392106,2.5029,USD,-5.034906662619527,2.18162,Process industries,Buy
PTC,PTC Inc.,182.18,USD,0.6463731285564421,610849,0.8638605330700665,21886235507,USD,74.33794426082345,2.4507,USD,-5.011627906976752,0,Technology services,Buy
PLAY,"Dave & Buster's Entertainment, Inc.",33.61,USD,1.6636418632788783,911901,0.635821513055523,1320916206.0000002,USD,12.278971211456962,2.7372,USD,-5.0045116957034805,0,Consumer services,Buy
AMDLY,Amada Co. Ltd.,40.605,USD,4.008709016393437,100,0.4472271914132379,3519811334.460168,USD,13.507534679485046,3.0061,USD,-4.981508992635204,3.2736,Producer manufacturing,Buy
ITOCY,Itochu Corp.,105.35,USD,-5.345911949685537,15070,0.37403915125130616,82926956698.83731,USD,14.285326860753658,7.3747,USD,-4.977451359360911,1.77625,Distribution services,Buy
AWRRF,A&W Revenue Royalties Income Fund,25.87,USD,1.2524461839530343,5052,4.45345557122708,451628179.5,USD,17.876499234167873,1.44715135,USD,-4.932043965651606,5.45455,Miscellaneous,
RPKIF,Richards Packaging Income Fund,23.65,USD,7.062019013128107,100,0.14176353841791892,270026946,USD,10.164632927770064,2.3266949400000003,USD,-4.927060872964904,4.12758,Miscellaneous,Strong buy
SJW,SJW Group,57.48,USD,0.9306409130816401,110935,0.6535587684451328,1880262825,USD,21.080426889646823,2.7267,USD,-4.926778242677816,2.74878,Utilities,Neutral
AMIGY,Admiral Group Plc.,37.595,USD,-0.1725969198088097,423,0.5070118662351673,11502164910.554598,USD,22.847158918261925,1.6455,USD,-4.867896166965373,3.14666,Finance,Buy
HTCMY,"Hitachi Construction Machinery Co., Ltd.",48.6,USD,0.5378568473313984,119,0.3446278598320301,5386993002.070613,USD,8.916613154756444,5.4505,USD,-4.859571645516598,3.48477,Producer manufacturing,
EGHSF,Enghouse Systems Ltd.,24.69,USD,-2.3338607594936702,12480,2.6692332370869427,1367170291.4324327,USD,22.510057838467656,1.096843028,USD,-4.801118956108481,2.88288,Technology services,Buy
GEHC,GE HealthCare Technologies Inc.,91.99,USD,-0.5405989836739108,12623820,2.5130288588771243,42008360502,USD,26.69471851421938,3.446,USD,-4.790849312040669,0.130449,Health technology,Buy
AIR,AAR Corp.,64.68,USD,1.395203009876168,374903,0.7294614656162557,2322509280,USD,35.6953642384106,1.812,USD,-4.761904761904763,0,Electronic technology,Strong buy
TTEK,"Tetra Tech, Inc.",46.4,USD,-0.5359056806002144,942484,0.7777574590063284,12419519451,USD,42.95898527914082,1.0801,USD,-4.70266454914416,0.474138,Industrial services,Buy
SGSOF,SGS SA,108.965,USD,-1.5112484973381393,50,0.22946305644791187,20315280301.988125,USD,33.24521629742286,3.27761441,USD,-4.6870859571790024,3.36205,Commercial services,Neutral
BEP,Brookfield Renewable Partners L.P.,28.3,USD,1.2160228898426317,450949,1.0126235214810497,8066981316.827225,USD,,-0.63329769,USD,-4.620141761882972,4.98242,Utilities,Buy
BEP/PA,Brookfield Renewable Partners L.P. 5.25%,20.75,USD,-0.1924001924001883,12746,3.1682823763360677,8052415142.082001,USD,,-0.63329769,USD,-4.620141761882972,4.98242,Utilities,
BESIY,BE Semiconductor Industries N.V.,125.45,USD,-0.4365079365079343,1126,0.4522996585659771,10266518970.1754,USD,57.5010313058624,2.1817,USD,-4.616797097013943,1.56164,Producer manufacturing,Buy
R,"Ryder System, Inc.",145.44,USD,0.48362581180046194,378602,1.2921671398785723,6295106394,USD,13.288987975585687,10.9444,USD,-4.612327429926086,2.02145,Finance,Buy
GBERY,Geberit AG,66.46,USD,0.09036144578311454,2553,0.9349935909174144,22466568387.193,USD,32.814891620994416,2.0253,USD,-4.601978332548286,1.28791,Producer manufacturing,
OXLCN,Oxford Lane Capital Corp. - 7.125% Series 2029 Term Preferred Stock,24.215,USD,0.06198347107438251,829,0.3175880167030609,,,21.62053571428571,1.12,USD,-4.575274772088256,18.2785,Miscellaneous,
OXLCP,Oxford Lane Capital Corp. - 6.25% Series 2027 Term Preferred Shares,23.9965,USD,0.4037656903765794,13703,2.582402050392929,,,21.425446428571426,1.12,USD,-4.575274772088256,18.2785,Miscellaneous,
OXLCZ,Oxford Lane Capital Corp. - 5.00% Notes due 2027,23.6,USD,0.08481764206956374,3051,0.6130691636860507,,,21.07142857142857,1.12,USD,-4.575274772088256,18.2785,Miscellaneous,
OXLCL,Oxford Lane Capital Corp. - 6.75% Notes due 2031,24.4861,USD,0.14805786526734627,804,0.47230217940433533,,,21.862589285714282,1.12,USD,-4.575274772088256,18.2785,Miscellaneous,
OXLCI,Oxford Lane Capital Corp. - 8.75% Notes due 2030,25.8,USD,-0.07745933384972724,6744,0.25441088262921424,,,23.035714285714285,1.12,USD,-4.575274772088256,18.2785,Miscellaneous,
OXLCO,"Oxford Lane Capital Corp. - Preferred Stock Shares, 6.00% Series 2029",22.8524,USD,0.05429071803852681,1331,0.9791804605311558,,,20.40392857142857,1.12,USD,-4.575274772088256,18.2785,Miscellaneous,
JBSS,"John B. Sanfilippo & Son, Inc.",94.99,USD,-0.9179096693439132,65617,0.4728546536011957,1102212993,USD,18.42033819422898,5.1568,USD,-4.494860635244007,0.894831,Consumer non-durables,
ASO,"Academy Sports and Outdoors, Inc.",59.19,USD,-0.5544354838709767,991698,0.6484132021300322,4161566471,USD,9.133413572817332,6.4806,USD,-4.476511946700471,0.67579,Retail trade,Buy
ONTO,Onto Innovation Inc.,215.37,USD,-3.278394036017417,641703,0.8004967372768768,10635749438.999998,USD,64.33179998805186,3.3478,USD,-4.435944279515877,0,Electronic technology,Strong buy
STAG,"Stag Industrial, Inc.",39.24,USD,0.5380476556495026,899277,0.8240917324706036,7297718537,USD,37.9570516540917,1.0338,USD,-4.392860445759723,3.75891,Finance,Buy
SNEX,StoneX Group Inc.,81.95,USD,-0.1462166443280009,72802,0.5653663597619316,2605295829.0000005,USD,11.366473411190324,7.2098,USD,-4.369163837011881,0,Finance,Strong buy
NXPRF,Nexans Paris ACT,141.95,USD,10.811865729898512,660,0.8016518887404349,6207115793.550531,USD,22.679792894221837,6.258875496000001,USD,-4.355891183048404,1.74772,Producer manufacturing,Buy
ANFGF,Antofagasta plc,27.5,USD,5.3639846743294965,6326,6.463676305302952,27111058756.85938,USD,35.26453737594705,0.77982024,USD,-4.212895673047179,1.40903,Non-energy minerals,Neutral
KGSPY,Kingspan Group plc.,95.645,USD,-2.7404921700223785,3720,1.013182263863166,17373235641.884502,USD,25.992608093051064,3.6797,USD,-4.186954823590679,0.389856,Producer manufacturing,
SZLMY,Swiss Life Holding,42.345,USD,-0.5752524066682426,1272,0.7000550357732526,24122063128.9208,USD,20.049715909090907,2.112,USD,-4.174228675136119,2.64574,Finance,
LRFC,Logan Ridge Finance Corporation,23.955,USD,-0.5191029900332226,5593,0.4744937347823505,64105068,USD,,-1.4928,USD,-4.173063503140255,5.34335,Finance,Strong buy
IPAR,"Inter Parfums, Inc.",128.24,USD,0.833464381192013,146752,0.8234696019006599,4106793913.000001,USD,29.190567240280433,4.3932,USD,-4.122563889919457,2.14442,Consumer non-durables,Buy
COKE,"Coca-Cola Consolidated, Inc.",1295.96,USD,0.742376069837762,39469,0.5447411206465842,11353489053.999998,USD,26.5719124576087,48.7718,USD,-4.077679068386144,0.154326,Consumer non-durables,
SMTGF,SMA Solar Technology Ag,19.86,USD,-15.776081424936383,530,0.4038095238095238,689142037.3508866,USD,3.869066379928403,5.133021264000001,USD,-3.8866302752510107,2.68673,Producer manufacturing,Neutral
PRMW,Primo Water Corporation,24.98,USD,2.9678483099752633,957867,0.5413296755916897,4004618555.9212794,USD,47.65318735153924,0.52420418,USD,-3.8784920874403066,1.4122,Consumer non-durables,Buy
FCPT,"Four Corners Property Trust, Inc.",29.57,USD,0.4074702886247911,389848,0.5050331275449343,2740091415,USD,27.744417339088006,1.0658,USD,-3.8607252390402262,4.64998,Finance,Buy
AIAGY,Aurubis Ag,37.3,USD,1.0840108401083972,169,0.7335069444444444,3181928388.3172,USD,11.156641641491937,3.3433,USD,-3.8314396663310797,1.3879,Non-energy minerals,Neutral
MNRO,"Monro, Inc.",28.84,USD,0.2781641168289231,464788,0.6227892621284239,862917780,USD,27.70679219905851,1.0409,USD,-3.7540453074433633,3.8835,Retail trade,Neutral
PRBZF,Premium Brands Holding Corp.,68.0082,USD,6.329600780490247,4859,1.354651649056288,3020357620.1408777,USD,36.67021395627638,1.85458967,USD,-3.721946206754366,3.40873,Distribution services,Buy
MDLZ,"Mondelez International, Inc.",74.2,USD,-0.1614639397201162,4697065,0.8502029245381229,99116187451.99998,USD,25.562407413787167,2.9027,USD,-3.6927670869276694,2.2911,Consumer non-durables,Strong buy
FUJIF,FUJIFILM Holdings Corp.,24.5,USD,0.28653295128939943,9039,8.703899855560906,29499043762.209415,USD,19.02846900943804,1.2875444675999999,USD,-3.681030833250281,1.29668,Health technology,Strong buy
JAPAF,Japan Tobacco,28.7613,USD,-4.921322314049592,12,0.03965631196298744,51047094418.94365,USD,16.428095723528585,1.7507385203999999,USD,-3.6483854488393614,4.56653,Consumer non-durables,Neutral
CZMWF,Carl Zeiss Meditec AG,63.5713,USD,-3.705235286454774,63,0.5795768169273229,5685852995.841046,USD,20.17286429839058,3.1513273999999996,USD,-3.6379092892844125,1.55258,Health technology,Neutral
GELYY,Geely Automobile Holdings Ltd.,30.77,USD,4.945429740791266,30441,0.9658167927305954,15386270443.718021,USD,21.55969730941704,1.4272,USD,-3.600135089496785,1.66545,Consumer durables,
VKTX,"Viking Therapeutics, Inc.",61.63,USD,-1.1071887034659784,1825101,0.5190662534767694,6828370146.999999,USD,,-0.9374,USD,-3.5801104972375675,0,Health technology,Strong buy
GBERF,Geberit AG,650,USD,2.3178938255086416,100,0.6119951040391677,21885642623.440285,USD,32.49721776694949,20.00171229,USD,-3.5595393986007458,2.26381,Producer manufacturing,Sell
OGS,"ONE Gas, Inc.",74.2,USD,0.6784260515603798,335275,0.7987694269349029,4203752618.0000005,USD,18.800993260021283,3.9466,USD,-3.4730714670058083,3.54447,Utilities,Neutral
CENT,Central Garden & Pet Company,36.65,USD,-0.32635300516726823,96453,0.5514502203731221,2203930272,USD,16.815011928794274,2.1796,USD,-3.4549964564138844,0,Consumer non-durables,Strong buy
MEQYF,Mainstreet Equity Corp.,142.11,USD,0.07746478873240398,235,0.9755085097550851,1324297277.7257223,USD,14.401369952434093,9.86781122,USD,-3.3933764840208593,0.0434233,Finance,Strong buy
SR,Spire Inc.,67.14,USD,1.2059089538739782,254755,0.634886971153894,3877366723,USD,16.153013352580295,4.1565,USD,-3.3506952518253237,4.44593,Utilities,Neutral
SR/PA,"Spire Inc. Depositary Shares, each representing a 1/1,000th interest in a share of 5.90% Series A Cumulative Redeemable Perpetual Preferred Stock",24.69,USD,-0.6438631790744472,74568,4.821196506042012,3877366723,USD,5.9400938289426195,4.1565,USD,-3.3506952518253237,4.44593,Utilities,
TYOYF,Taiyo Yuden Co. Ltd.,19.624,USD,-17.85684386772709,675,0.005634023828164777,2464524189.2082367,USD,30.838684604659953,0.6363436135999999,USD,-3.3133293676981506,2.83197,Electronic technology,Buy
